ID,Name,STATUS,SKILL_ID,SKILL_LV,PERCENT,CASTING_TIME,COOLDOWN_TIME,DISPEL,IF,IfCondition
1157,PHARAOH,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,WZ_JUPITEL,5,250,800,3000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_RANDOMATTACK,5,200,0,5000,0,0,0
1157,PHARAOH,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,0,0
1157,PHARAOH,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,IDLE_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,IDLE_ST,AL_HEAL,10,1000,0,2000,0,IF_COMRADEHP,80
1157,PHARAOH,BERSERK_ST,MC_MAMMONITE,7,100,0,10000,0,IF_ENEMYCOUNT,2
1157,PHARAOH,BERSERK_ST,WZ_VERMILION,10,500,1500,4000,NO_DISPEL,IF_ENEMYCOUNT,2
1157,PHARAOH,RUSH_ST,WZ_VERMILION,10,500,1500,4000,NO_DISPEL,IF_ENEMYCOUNT,2
1157,PHARAOH,BERSERK_ST,MC_MAMMONITE,7,100,0,10000,0,IF_ENEMYCOUNT,2
1157,PHARAOH,RUSH_ST,WZ_METEOR,10,100,2500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1157,PHARAOH,BERSERK_ST,WZ_METEOR,10,100,2500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1157,PHARAOH,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1157,PHARAOH,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1157,PHARAOH,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1157,PHARAOH,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1157,PHARAOH,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1157,PHARAOH,BERSERK_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1157,PHARAOH,RUSH_ST,AL_HEAL,10,1000,0,2000,0,IF_HP,30
1157,PHARAOH,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1157,PHARAOH,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1157,PHARAOH,IDLE_ST,AL_HEAL,10,1000,0,10000,NO_DISPEL,IF_HP,99
1157,PHARAOH,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1157,PHARAOH,RUSH_ST,WZ_JUPITEL,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_LIGHTNINGBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,WZ_JUPITEL,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_FIREBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_COLDBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,RUSH_ST,MG_LIGHTNINGBOLT,5,200,800,0,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,WZ_EARTHSPIKE,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_FIREBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_COLDBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,BERSERK_ST,MG_LIGHTNINGBOLT,5,250,800,3000,NO_DISPEL,IF_RANGEATTACKED,0
1157,PHARAOH,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1157,PHARAOH,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1157,PHARAOH,IDLE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1157,PHARAOH,RMOVE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1157,PHARAOH,RMOVE_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1157,PHARAOH,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1157,PHARAOH,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1157,PHARAOH,IDLE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1157,PHARAOH,RMOVE_ST,MG_COLDBOLT,10,800,800,0,NO_DISPEL,IF_RUDEATTACK,0
1157,PHARAOH,RUSH_ST,SM_ENDURE,7,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1157,PHARAOH,RUSH_ST,WZ_STORMGUST,10,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1157,PHARAOH,RUSH_ST,SM_ENDURE,7,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1157,PHARAOH,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1157,PHARAOH,RUSH_ST,AS_CLOAKING,1,150,0,10000,NO_DISPEL,IF_SLAVENUM,0
1157,PHARAOH,BERSERK_ST,AS_CLOAKING,1,150,0,10000,NO_DISPEL,IF_SLAVENUM,0
1157,PHARAOH,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1158,PHEN,BERSERK_ST,NPC_WATERATTACK,1,200,0,7500,0,0,0
1159,PHREEONI,BERSERK_ST,MG_STONECURSE,7,300,1500,5000,NO_DISPEL,0,0
1159,PHREEONI,BERSERK_ST,NPC_MENTALBREAKER,5,100,0,10000,0,0,0
1159,PHREEONI,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1159,PHREEONI,RUSH_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1159,PHREEONI,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,0,0,0
1159,PHREEONI,BERSERK_ST,NPC_LICK,1,400,0,0,0,0,0
1159,PHREEONI,RUSH_ST,WZ_HEAVENDRIVE,5,300,1500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1159,PHREEONI,BERSERK_ST,WZ_HEAVENDRIVE,5,500,1500,3000,NO_DISPEL,IF_ENEMYCOUNT,2
1159,PHREEONI,BERSERK_ST,KN_BRANDISHSPEAR,5,1000,0,3000,0,IF_ENEMYCOUNT,2
1159,PHREEONI,RUSH_ST,AL_HEAL,10,1000,0,1000,0,IF_HIDING,0
1159,PHREEONI,IDLE_ST,AL_HEAL,10,1000,0,1000,0,IF_HIDING,0
1159,PHREEONI,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1159,PHREEONI,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1159,PHREEONI,BERSERK_ST,TF_HIDING,1,150,0,5000,NO_DISPEL,IF_HP,30
1159,PHREEONI,BERSERK_ST,TF_HIDING,1,150,0,5000,NO_DISPEL,IF_HP,30
1159,PHREEONI,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1159,PHREEONI,BERSERK_ST,WZ_EARTHSPIKE,5,500,0,3000,0,IF_RANGEATTACKED,0
1159,PHREEONI,RUSH_ST,WZ_EARTHSPIKE,5,300,0,0,0,IF_RANGEATTACKED,0
1159,PHREEONI,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1159,PHREEONI,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1159,PHREEONI,IDLE_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1159,PHREEONI,RMOVE_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_RUDEATTACK,0
1159,PHREEONI,RUSH_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1159,PHREEONI,BERSERK_ST,WZ_HEAVENDRIVE,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1159,PHREEONI,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1159,PHREEONI,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1160,PIERE,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1160,PIERE,MOVEITEM_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1161,PLANKTON,BERSERK_ST,NPC_WATERATTACK,1,200,0,7500,0,0,0
1163,RAYDRIC,BERSERK_ST,NPC_DARKNESSATTACK,3,200,0,7500,0,0,0
1163,RAYDRIC,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1163,RAYDRIC,BERSERK_ST,SM_MAGNUM,6,50,1500,10000,NO_DISPEL,0,0
1163,RAYDRIC,BERSERK_ST,BS_MAXIMIZE,1,50,1000,40000,0,0,0
1163,RAYDRIC,RUSH_ST,BS_MAXIMIZE,1,50,1000,40000,0,0,0
1163,RAYDRIC,BERSERK_ST,SM_MAGNUM,6,1000,1500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1163,RAYDRIC,BERSERK_ST,SM_MAGNUM,6,150,1500,10000,NO_DISPEL,IF_HP,30
1163,RAYDRIC,BERSERK_ST,BS_MAXIMIZE,1,150,1000,40000,0,IF_HP,30
1164,REQUIEM,BERSERK_ST,NPC_DARKNESSATTACK,2,100,0,15000,0,0,0
1164,REQUIEM,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1164,REQUIEM,BERSERK_ST,NPC_STUNATTACK,4,100,1500,10000,NO_DISPEL,0,0
1164,REQUIEM,ANGRY_ST,NPC_STUNATTACK,4,100,1500,10000,NO_DISPEL,0,0
1164,REQUIEM,BERSERK_ST,NPC_STUNATTACK,4,300,1500,10000,NO_DISPEL,IF_HP,30
1165,SAND_MAN,BERSERK_ST,NPC_GROUNDATTACK,2,200,0,7500,0,0,0
1165,SAND_MAN,ANGRY_ST,NPC_GROUNDATTACK,2,200,0,7500,0,0,0
1165,SAND_MAN,BERSERK_ST,TF_SPRINKLESAND,1,100,0,10000,0,0,0
1165,SAND_MAN,ANGRY_ST,TF_SPRINKLESAND,1,100,0,10000,0,0,0
1165,SAND_MAN,RUSH_ST,AL_HEAL,4,1000,0,5000,0,IF_HIDING,0
1165,SAND_MAN,IDLE_ST,AL_HEAL,4,1000,0,5000,0,IF_HIDING,0
1165,SAND_MAN,BERSERK_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1165,SAND_MAN,ANGRY_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1165,SAND_MAN,RUSH_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1165,SAND_MAN,FOLLOW_ST,TF_HIDING,1,300,1000,20000,0,IF_HP,30
1165,SAND_MAN,BERSERK_ST,TF_SPRINKLESAND,1,300,0,10000,0,IF_HP,30
1166,SAVAGE,ANGRY_ST,NPC_GROUNDATTACK,1,200,0,7500,0,0,0
1166,SAVAGE,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,7500,0,0,0
1166,SAVAGE,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1166,SAVAGE,RUSH_ST,AL_INCAGI,1,100,1000,120000,0,0,0
1166,SAVAGE,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_RANGEATTACKED,0
1166,SAVAGE,RUSH_ST,SM_ENDURE,1,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1167,SAVAGE_BABE,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1167,SAVAGE_BABE,IDLE_ST,NPC_PROVOCATION,1,2,0,0,0,0,0
1169,SKEL_WORKER,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1170,SOHEE,BERSERK_ST,NPC_WATERATTACK,2,100,0,15000,0,0,0
1170,SOHEE,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1170,SOHEE,BERSERK_ST,SM_BASH,10,100,1500,10000,NO_DISPEL,0,0
1170,SOHEE,BERSERK_ST,NPC_SUICIDE,1,50,700,0,NO_DISPEL,IF_HP,30
1170,SOHEE,RUSH_ST,NPC_SUICIDE,1,50,700,0,NO_DISPEL,IF_HP,30
1170,SOHEE,BERSERK_ST,SM_BASH,10,300,1500,10000,NO_DISPEL,IF_HP,30
1173,SOLDIER_PIERE,BERSERK_ST,NPC_WATERATTACK,1,100,0,15000,0,0,0
1174,STAINER,BERSERK_ST,NPC_WINDATTACK,1,100,0,15000,0,0,0
1174,STAINER,BERSERK_ST,NPC_SILENCEATTACK,5,100,0,10000,NO_DISPEL,0,0
1174,STAINER,BERSERK_ST,NPC_KEEPING,1,500,0,60000,0,IF_HP,30
1175,TAROU,BERSERK_ST,NPC_DARKNESSATTACK,1,100,0,15000,0,0,0
1175,TAROU,BERSERK_ST,NPC_POISON,2,100,1000,10000,NO_DISPEL,0,0
1176,VITATA,BERSERK_ST,NPC_GROUNDATTACK,1,100,0,15000,0,0,0
1176,VITATA,IDLE_ST,AL_HEAL,3,1000,2500,7000,0,IF_COMRADEHP,60
1176,VITATA,BERSERK_ST,AL_HEAL,3,1000,2500,7000,0,IF_COMRADEHP,60
1176,VITATA,RUSH_ST,AL_HEAL,3,1000,2500,7000,0,IF_COMRADEHP,60
1176,VITATA,BERSERK_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1176,VITATA,RUSH_ST,AL_HEAL,3,1000,0,7000,0,IF_HP,30
1177,ZENORC,BERSERK_ST,NPC_DARKNESSATTACK,2,100,0,15000,0,0,0
1177,ZENORC,BERSERK_ST,NPC_POISON,4,100,1000,10000,NO_DISPEL,0,0
1177,ZENORC,BERSERK_ST,NPC_POISON,4,300,1000,10000,NO_DISPEL,IF_HP,30
1178,ZEROM,BERSERK_ST,NPC_FIREATTACK,1,100,0,15000,0,0,0
1178,ZEROM,RMOVE_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1179,WHISPER,BERSERK_ST,NPC_TELEKINESISATTACK,5,200,0,7500,0,0,0
1179,WHISPER,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1179,WHISPER,BERSERK_ST,AS_CLOAKING,1,100,1500,10000,0,0,0
1179,WHISPER,RUSH_ST,AS_CLOAKING,1,100,1500,10000,0,0,0
1180,NINE_TAIL,BERSERK_ST,NPC_FIREATTACK,3,200,0,7500,0,0,0
1180,NINE_TAIL,RUSH_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,IF_HP,80
1180,NINE_TAIL,BERSERK_ST,NPC_ATTRICHANGE,1,1000,1000,30000,NO_DISPEL,IF_HP,80
1180,NINE_TAIL,BERSERK_ST,AL_PNEUMA,1,1000,0,20000,0,IF_RANGEATTACKED,0
1180,NINE_TAIL,IDLE_ST,AL_PNEUMA,1,1000,0,20000,0,IF_RANGEATTACKED,0
1188,BON_GUN,BERSERK_ST,KN_SPEARSTAB,1,100,1500,10000,NO_DISPEL,0,0
1188,BON_GUN,BERSERK_ST,TF_BACKSLIDING,1,1000,0,60000,0,IF_HP,30
1188,BON_GUN,BERSERK_ST,KN_SPEARSTAB,1,1000,1500,30000,NO_DISPEL,IF_HP,30
1189,ORC_ARCHER,BERSERK_ST,NPC_GROUNDATTACK,2,100,0,15000,0,0,0
1189,ORC_ARCHER,BERSERK_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1189,ORC_ARCHER,IDLE_ST,HT_ANKLESNARE,5,50,1500,50000,0,0,0
1189,ORC_ARCHER,BERSERK_ST,AC_SHOWER,5,100,1500,10000,0,0,0
1189,ORC_ARCHER,RUSH_ST,AC_SHOWER,5,100,1500,10000,0,0,0
1189,ORC_ARCHER,BERSERK_ST,AC_SHOWER,5,1000,1500,10000,0,IF_ENEMYCOUNT,2
1189,ORC_ARCHER,BERSERK_ST,AC_SHOWER,5,300,1500,10000,0,IF_HP,30
1190,ORC_LORD,RUSH_ST,SM_PROVOKE,8,100,0,10000,0,0,0
1190,ORC_LORD,BERSERK_ST,SM_PROVOKE,8,100,0,10000,0,0,0
1190,ORC_LORD,BERSERK_ST,KN_SPEARSTAB,8,100,0,5000,0,0,0
1190,ORC_LORD,BERSERK_ST,MG_FIREBOLT,10,500,1500,3000,NO_DISPEL,0,0
1190,ORC_LORD,BERSERK_ST,MG_COLDBOLT,10,500,1500,3000,NO_DISPEL,0,0
1190,ORC_LORD,RUSH_ST,MG_FIREBOLT,10,300,1500,0,NO_DISPEL,0,0
1190,ORC_LORD,RUSH_ST,MG_COLDBOLT,10,300,1500,0,NO_DISPEL,0,0
1190,ORC_LORD,BERSERK_ST,NPC_PIERCINGATT,1,200,0,5000,0,0,0
1190,ORC_LORD,BERSERK_ST,NPC_GUIDEDATTACK,1,200,0,5000,0,0,0
1190,ORC_LORD,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,0,0,0
1190,ORC_LORD,RUSH_ST,PR_LEXDIVINA,8,100,1500,5000,0,IF_ENEMYCOUNT,2
1190,ORC_LORD,BERSERK_ST,PR_LEXDIVINA,8,100,1500,5000,0,IF_ENEMYCOUNT,2
1190,ORC_LORD,RUSH_ST,AL_INCAGI,1,500,3000,120000,NO_DISPEL,IF_HP,50
1190,ORC_LORD,BERSERK_ST,KN_TWOHANDQUICKEN,10,500,3000,300000,NO_DISPEL,IF_HP,20
1190,ORC_LORD,BERSERK_ST,NPC_SUMMONMONSTER,1,1000,3000,3600000,NO_DISPEL,IF_HP,5
1190,ORC_LORD,BERSERK_ST,MG_FIREBOLT,10,500,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1190,ORC_LORD,BERSERK_ST,MG_COLDBOLT,10,500,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1190,ORC_LORD,RUSH_ST,MG_FIREBOLT,10,300,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1190,ORC_LORD,RUSH_ST,MG_COLDBOLT,10,300,1500,3000,NO_DISPEL,IF_RANGEATTACKED,0
1190,ORC_LORD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1190,ORC_LORD,RMOVE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
1190,ORC_LORD,IDLE_ST,MG_FIREBOLT,10,800,1500,0,NO_DISPEL,IF_RUDEATTACK,0
1190,ORC_LORD,RMOVE_ST,MG_FIREBOLT,10,800,1500,0,NO_DISPEL,IF_RUDEATTACK,0
1190,ORC_LORD,RUSH_ST,PR_LEXDIVINA,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1190,ORC_LORD,BERSERK_ST,PR_LEXDIVINA,5,800,1500,3000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
1190,ORC_LORD,RUSH_ST,SM_ENDURE,7,1000,0,30000,0,IF_SKILLUSE,MG_FIREWALL
1190,ORC_LORD,RUSH_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1190,ORC_LORD,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,3000,3600000,NO_DISPEL,IF_SLAVENUM,2
1191,MIMIC,IDLE_ST,NPC_EMOTION,1,5,0,10000,0,0,0
1191,MIMIC,BERSERK_ST,NPC_BLOODDRAIN,1,100,0,0,0,IF_HP,70
1192,WRAITH,BERSERK_ST,NPC_CURSEATTACK,5,100,0,10000,NO_DISPEL,0,0
1192,WRAITH,RUSH_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1192,WRAITH,BERSERK_ST,NPC_CHANGETELEKINESIS,1,1000,1000,300000,NO_DISPEL,IF_HP,50
1192,WRAITH,RUSH_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1192,WRAITH,BERSERK_ST,NPC_ENERGYDRAIN,1,1000,2000,10000,0,IF_HP,70
1192,WRAITH,BERSERK_ST,NPC_CURSEATTACK,5,300,0,10000,NO_DISPEL,IF_HP,30
1193,ALARM,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1194,ARCLOUSE,BERSERK_ST,NPC_GROUNDATTACK,3,200,0,7500,0,0,0
1195,RIDEWORD,BERSERK_ST,NPC_PIERCINGATT,2,100,0,10000,NO_DISPEL,0,0
1195,RIDEWORD,BERSERK_ST,NPC_BLOODDRAIN,1,100,0,0,0,IF_HP,70
1196,SKEL_PRISONER,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,0,NO_DISPEL,IF_ENEMYCOUNT,2
1197,ZOMBIE_PRISONER,BERSERK_ST,NPC_POISON,5,100,1000,10000,NO_DISPEL,0,0
1197,ZOMBIE_PRISONER,BERSERK_ST,NPC_POISON,5,300,1000,10000,NO_DISPEL,IF_HP,30
1199,PUNK,BERSERK_ST,NPC_WINDATTACK,2,100,0,15000,0,0,0
1199,PUNK,BERSERK_ST,NPC_PETRIFYATTACK,5,100,0,10000,NO_DISPEL,0,0
1200,ZHERLTHSH,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1200,ZHERLTHSH,RUSH_ST,SM_PROVOKE,10,100,1000,30000,0,0,0
1200,ZHERLTHSH,BERSERK_ST,SM_PROVOKE,10,50,1000,30000,0,0,0
1200,ZHERLTHSH,BERSERK_ST,AS_SONICBLOW,7,250,1500,10000,NO_DISPEL,0,0
1200,ZHERLTHSH,BERSERK_ST,NPC_GUIDEDATTACK,1,100,1500,10000,NO_DISPEL,0,0
1200,ZHERLTHSH,BERSERK_ST,NPC_LICK,1,100,1500,10000,0,0,0
1201,RYBIO,BERSERK_ST,KN_BRANDISHSPEAR,8,100,2500,10000,NO_DISPEL,0,0
1201,RYBIO,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1201,RYBIO,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1201,RYBIO,BERSERK_ST,KN_BRANDISHSPEAR,8,1000,2500,3000,NO_DISPEL,IF_ENEMYCOUNT,2
1201,RYBIO,BERSERK_ST,KN_BRANDISHSPEAR,8,300,2500,10000,NO_DISPEL,IF_HP,30
1202,PHENDARK,BERSERK_ST,NPC_WINDATTACK,4,100,0,15000,0,0,0
1202,PHENDARK,RUSH_ST,WZ_JUPITEL,4,100,2000,5000,NO_DISPEL,0,0
1202,PHENDARK,BERSERK_ST,WZ_JUPITEL,4,100,2000,5000,NO_DISPEL,0,0
1202,PHENDARK,BERSERK_ST,NPC_SPLASHATTACK,1,1000,1500,10000,NO_DISPEL,IF_ENEMYCOUNT,2
1202,PHENDARK,BERSERK_ST,MG_SAFETYWALL,10,1000,3000,5000,NO_DISPEL,IF_HP,30
1202,PHENDARK,BERSERK_ST,KN_AUTOCOUNTER,5,300,0,5000,0,IF_HP,30
1203,MYSTELTAINN,BERSERK_ST,NPC_DARKNESSATTACK,4,200,0,7500,0,0,0
1203,MYSTELTAINN,BERSERK_ST,NPC_GUIDEDATTACK,1,100,1500,10000,NO_DISPEL,0,0
1203,MYSTELTAINN,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1203,MYSTELTAINN,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1203,MYSTELTAINN,BERSERK_ST,NPC_GUIDEDATTACK,1,300,1500,10000,NO_DISPEL,IF_HP,30
1204,TIRFING,BERSERK_ST,NPC_DARKNESSATTACK,4,200,0,7500,0,0,0
1204,TIRFING,RUSH_ST,NPC_EMOTION,1,15,0,10000,0,0,0
1204,TIRFING,BERSERK_ST,AS_SONICBLOW,5,100,1500,10000,NO_DISPEL,0,0
1204,TIRFING,BERSERK_ST,NPC_PIERCINGATT,2,100,0,10000,NO_DISPEL,0,0
1204,TIRFING,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1204,TIRFING,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1204,TIRFING,BERSERK_ST,AS_SONICBLOW,5,300,1500,10000,NO_DISPEL,IF_HP,30
1204,TIRFING,BERSERK_ST,NPC_PIERCINGATT,2,300,0,10000,NO_DISPEL,IF_HP,30
1205,EXECUTIONER,BERSERK_ST,NPC_DARKNESSATTACK,3,200,0,7500,0,0,0
1205,EXECUTIONER,RUSH_ST,KN_SPEARBOOMERANG,7,100,3000,5000,NO_DISPEL,0,0
1205,EXECUTIONER,BERSERK_ST,KN_AUTOCOUNTER,5,100,0,5000,0,0,0
1205,EXECUTIONER,BERSERK_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1205,EXECUTIONER,RUSH_ST,BS_MAXIMIZE,1,100,1000,40000,0,0,0
1205,EXECUTIONER,RUSH_ST,KN_SPEARBOOMERANG,7,300,3000,5000,NO_DISPEL,IF_HP,30
1205,EXECUTIONER,BERSERK_ST,KN_AUTOCOUNTER,5,300,0,5000,0,IF_HP,30
1205,EXECUTIONER,RUSH_ST,KN_SPEARBOOMERANG,7,300,3000,5000,NO_DISPEL,IF_RANGEATTACKED,0
1205,EXECUTIONER,IDLE_ST,KN_SPEARBOOMERANG,7,1000,3000,5000,NO_DISPEL,IF_RUDEATTACK,0
