ID,Name,JName,Type,Price,Sell,Weight,ATK,MATK,DEF,MDEF,Range,Slot,STR,AGI,VIT,INT,DEX,LUK,HIT,FLEE,Cri,Avo,Cast,Job,Gender,Loc,wLV,eLV,View,Ele,Eff,HP1,HP2,SP1,SP2,vsRace,RFixPer,vsEle,EFixPer,vsStat,SFixPer,SkillID,SkillLv
1145,Holy_Avenger,"Holy Avenger",4,450000,225000,135,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,2,2,4,75,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,Slayer,"Slayer",4,15000,0,1300,90,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,Slayer_,"Slayer",4,15000,0,1300,90,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,Slayer__,"Slayer",4,15000,0,1300,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,Bastard_Sword,"Bastard Sword",4,22500,0,1600,115,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,Bastard_Sword_,"Bastard Sword",4,22500,0,1600,115,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Bastard_Sword__,"Bastard Sword",4,22500,0,1600,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,Two_hand_Sword,"Two Hand Sword",4,60000,0,2200,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,Two_hand_Sword_,"Two Hand Sword",4,60000,0,2200,160,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Two_hand_Sword__,"Two Hand Sword",4,60000,0,2200,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,Broad_Sword,"Broad Sword",4,65000,0,2000,140,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,Balmung,"Balmung",4,20,10,1,5000,600,50,50,2,4,50,50,50,50,50,50,100,90,100,60,1,8191,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,Broad_Sword_,"Broad Sword",4,65000,0,2000,140,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,Claymore,"Claymore",4,74000,0,2500,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,2,34,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Muramasa,"Muramasa",4,20,0,1000,170,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,130,2,34,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,Masamune,Masamune,4,20,0,1000,200,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,130,2,34,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,Dragon_Slayer,"Dragon Slayer",4,20,0,1300,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Schweizersabel,Schweizersabel,4,20,0,1600,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,3,4,0,0,0,0,0,0,0,0,0,0,0,20,1
1168,Zweihander,Zweihander,4,20,0,2200,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,Executioner,Executioner,4,20,0,2200,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,Katzbalger,Katzbalger,4,20,0,2000,175,0,10,0,1,0,0,0,5,0,0,0,0,0,0,0,0,130,2,34,4,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Knife,Knife,4,50,0,400,17,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Knife_,Knife,4,50,0,400,17,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Knife__,Knife,4,50,0,400,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,Cutter,Cutter,4,1250,0,500,30,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Cutter_,Cutter,4,1250,0,500,30,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Cutter__,Cutter,4,1250,0,500,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Main_gauche,"Main Gauche",4,2400,0,600,43,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Main_gauche_,"Main Gauche",4,2400,0,600,43,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Main_gauche__,"Main Gauche",4,2400,0,600,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Dirk,Dirk,4,8500,0,500,59,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,Dirk_,Dirk,4,8500,0,500,59,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,Dirk__,Dirk,4,8500,0,500,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,Dagger,Dagger,4,14000,0,600,73,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,Dagger_,Dagger,4,14000,0,600,73,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,Dagger__,Dagger,4,14000,0,600,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,Stiletto,Stiletto,4,19500,0,700,87,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,Stiletto_,Stiletto,4,19500,0,700,87,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Stiletto__,Stiletto,4,19500,0,700,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Gladius,Gladius,4,43000,0,700,105,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,Gladius_,Gladius,4,43000,0,700,105,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,Gladius__,Gladius,4,43000,0,700,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Damascus,Damascus,4,49000,0,800,118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,Forturne_Sword,"Forturne Sword",4,20,0,500,90,0,0,0,1,0,0,0,0,0,0,5,0,0,0,20,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Sword_Breaker,"Sword Breaker",4,20,0,1000,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,Mail_Breaker,"Mail Breaker",4,20,0,1000,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,Damascus_,Damascus,4,49000,0,800,118,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,Weeder_Knife,"Weeder Knife",4,20,0,400,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Combat_Knife,"Combat Knife",4,20,0,400,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,Mama's_Knife,"Mama's Knife",4,20,0,500,75,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,House_Auger,"House Auger",4,20,0,600,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,Bazerald,Bazerald,4,20,0,500,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,Assasin_Dagger,"Assasin Dagger",4,20,0,600,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,7,0,0,0,1030,0,0,0,0,0,0,0,0,0
1233,Excorcise,Excorcise,4,20,0,700,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,Walgwanggum,Walgwanggum,4,20,0,700,50,0,0,0,1,0,0,0,0,0,0,0,-30,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,Azoth,Azoth,4,20,0,700,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Sucsamad,Sucsamad,4,20,0,800,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Grimtooth,Grimtooth,4,20,0,800,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Zeny_Knife,"Zeny Knife",4,20,0,1200,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,Poison_Knife,"Poison Knife",4,20,0,800,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,3,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,Princess_Knife,"Princess Knife",4,2,0,400,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7151,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,Cursed_Knife,"Cursed Knife",4,20,10,400,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,4,85,1,0,0,0,0,0,0,0,0,0,0,20,500,0,0
1242,Counter_Knife,"Counter Knife",4,20,10,550,45,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,516,2,2,4,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,Main_Gauche_For_Novice,"Main Gauche",4,1,1,10,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Jur,Jur,4,19500,0,800,125,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,Jur_,Jur,4,19500,0,800,125,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,Katar,Katar,4,41000,0,1200,148,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4096,2,34,3,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Katar_,Katar,4,41000,0,1200,148,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4096,2,34,3,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Jamadhar,Jamadhar,4,37200,0,1500,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,Jamadhar_,Jamadhar_,4,37200,0,1500,165,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,Katar_of_Cold_Icicle,"Katar of Cold Icicle",4,45000,0,1200,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,55,16,1,0,0,0,0,0,0,0,0,0,2,5,0,0
1257,Katar_of_Thornbush,"Katar of Thornbush",4,45000,0,1200,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,55,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Katar_of_Raging_Blaze,"Katar of Raging Blaze",4,45000,0,1200,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,55,16,3,0,0,0,0,0,0,0,0,0,30,500,0,0
1259,Katar_of_Piercing_Wind,"Katar of Piercing Wind",4,45000,0,1200,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,55,16,4,0,0,0,0,0,0,0,0,0,4,5,0,0
1260,Ghoul_Leg,"Ghoul Leg",4,52500,0,1700,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,3,65,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,Infiltrator,Infiltrator,4,57000,0,1500,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4096,2,34,4,75,16,0,0,0,0,0,0,7,50,0,0,0,0,0,0
1301,Axe,Axe,4,500,0,1200,35,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,Axe_,Axe,4,500,0,1200,35,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Axe__,Axe,4,500,0,1200,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,Orcish_Axe,"Orcish Axe",4,20,0,2000,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Cleaver,Cleaver,4,20,0,120,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6371,2,2,4,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,War_Axe,"War Axe",4,0,0,4200,160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,512,2,2,3,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Battle_Axe,"Battle Axe",4,5400,0,1800,75,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Battle_Axe_,"Battle Axe",4,5400,0,1800,75,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Battle_Axe__,"Battle Axe",4,5400,0,1800,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Hammer,Hammer,4,15500,0,2300,110,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Hammer_,Hammer,4,15500,0,2300,110,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Hammer__,Hammer,4,15500,0,2300,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Buster,Buster,4,34000,0,2500,140,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Buster_,Buster,4,34000,0,2500,140,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Buster__,Buster,4,34000,0,2500,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Two_handed_Axe,"Two Handed Axe",4,55000,0,3000,170,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Two_handed_Axe_,"Two Handed Axe",4,55000,0,3000,170,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,Two_handed_Axe__,"Two Handed Axe",4,55000,0,3000,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,3,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Blood_Axe,"Blood Axe",4,20,0,4000,160,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Great_Axe,"Great Axe",4,20,0,1800,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Sabbath,Sabbath,4,20,0,2300,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Light_Epsilon,"Light Epsilon",4,20,0,2300,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,6,0,0,0,0,0,0,0,0,0,0,0,28,1
1367,Slaughter,Slaughter,4,20,0,2500,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Tomahawk,Tomahawk,4,20,0,2500,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Guillotine,Guillotine,4,20,0,3000,215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2210,2,34,4,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,Javelin,Javelin,4,150,0,700,28,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Javelin_,Javelin,4,150,0,700,28,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Javelin__,Javelin,4,150,0,700,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Spear,Spear,4,1700,0,850,44,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Spear_,Spear,4,1700,0,850,44,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,Spear__,Spear,4,1700,0,850,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Pike,Pike,4,3450,0,1000,60,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Pike_,Pike,4,3450,0,1000,60,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Pike__,Pike,4,3450,0,1000,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Lance,Lance,4,60000,0,2500,185,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Lance_,Lance,4,60000,0,2500,185,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Lance__,Lance,4,60000,0,2500,185,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Gungnir,Gungnir,4,20,0,500,95,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,130,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Gelerdria,Gelerdria,4,20,0,700,145,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,4,48,4,2,0,1500,0,0,0,0,0,0,0,0,0,0,0
1415,Brocca,Brocca,4,20,0,850,85,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,4,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Tjungkuletti,Tjungkuletti,4,20,0,1000,100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,4,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pole_Axe,"Pole Axe",4,20,0,3800,160,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,0,130,2,2,3,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Guisarme,Guisarme,4,13000,0,1000,84,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Guisarme_,Guisarme,4,13000,0,1000,84,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Guisarme__,Guisarme,4,13000,0,1000,84,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Glaive,Glaive,4,20000,0,1200,104,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,Glaive_,Glaive,4,20000,0,1200,104,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Glaive__,Glaive,4,20000,0,1200,104,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,Partizan,Partizan,4,27000,0,2000,124,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,Partizan_,Partizan,4,27000,0,2000,124,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Partizan__,Partizan,4,27000,0,2000,124,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,Trident,Trident,4,51000,0,1200,150,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Trident_,Trident,4,51000,0,1200,150,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Trident__,Trident,4,51000,0,1200,150,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Halberd,Halberd,4,54000,0,2500,165,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Halberd_,Halberd,4,54000,0,2500,165,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Halberd__,Halberd,4,54000,0,2500,165,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,3,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Crescent_Scythe,"Crescent Scythe",4,20,0,2500,150,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,130,2,34,4,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Bill_Guisarme,"Bill Guisarme",4,20,0,1000,180,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Zephyrus,Zephyrus,4,20,0,1200,170,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,5,4,0,0,0,0,0,0,0,0,0,0,0,21,1
1469,Longinus's_Spear,"Longinus's Spear",4,20,0,2000,180,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,2,34,4,48,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
